Ward_code,Measurementday,Coordinator,InstitutionID,IDresponsible,Ward_code_origineel,InstitutionForm_Type_Inst,InstitutionForm_Mod_Qualityframework,Type_Ward,afkorting_type_ward,D_Age_mean_team,D_QF_Prev_ACP_mean_team,D_QF_ACP_resusication_mean_team,D_QF_ACP_life_ending_treat_mean_team,D_QF_ACP_hosp_adm_mean_team,D_QF_ACP_other_mean_team,D_QF_Prev_MR2_mean_team,D_QF_Nut_foodpreferences_mean_team,D_QF_Nut_foodpreferences_specific_mean_team,D_QF_Nut_foodpreferences_offering_mean_team,D_QF_Nut_foodpreferences_support_mean_team,D_QF_Nut_foodpreferences_time_mean_team,D_QF_Nut_foodpreferences_other_mean_team,D_QF_PU_Prev_cat2_mean_team,D_QF_Inc_toiletingplan_mean_team,D_QF_Inc_toiletingplan_preferences_mean_team,D_QF_Inc_toiletingplan_independent_mean_team,D_QF_Inc_toiletingplan_support_mean_team,D_QF_Inc_toiletingplan_materials_mean_team,D_QF_Inc_toiletingplan_other_mean_team,D_QF_Rest_Prev_mean_team,D_QF_Rest_mechanical_mean_team,D_QF_Rest_physical_mean_team,D_QF_Rest_pharmacologic_mean_team,D_QF_Rest_psych_mean_team,D_QF_Rest_electronic_mean_team,D_QF_Rest_supervision_mean_team,D_QF_Rest_seclusion_mean_team,D_QF_Rest_other_Rest_mean_team,QF_Ward_ErrorsDiscussed,QF_Ward_PU_Discussed,D_QF_Prev_ACP_mean_type_ward,D_QF_ACP_resusication_mean_type_ward,D_QF_ACP_life_ending_treat_mean_type_ward,D_QF_ACP_hosp_adm_mean_type_ward,D_QF_ACP_other_mean_type_ward,D_QF_Prev_MR2_mean_type_ward,D_QF_Nut_foodpreferences_mean_type_ward,D_QF_Nut_foodpreferences_specific_mean_type_ward,D_QF_Nut_foodpreferences_offering_mean_type_ward,D_QF_Nut_foodpreferences_support_mean_type_ward,D_QF_Nut_foodpreferences_time_mean_type_ward,D_QF_Nut_foodpreferences_other_mean_type_ward,D_QF_PU_Prev_cat2_mean_type_ward,D_QF_Inc_toiletingplan_mean_type_ward,D_QF_Inc_toiletingplan_preferences_mean_type_ward,D_QF_Inc_toiletingplan_independent_mean_type_ward,D_QF_Inc_toiletingplan_support_mean_type_ward,D_QF_Inc_toiletingplan_materials_mean_type_ward,D_QF_Inc_toiletingplan_other_mean_type_ward,D_QF_Rest_Prev_mean_type_ward,D_QF_Rest_mechanical_mean_type_ward,D_QF_Rest_physical_mean_type_ward,D_QF_Rest_pharmacologic_mean_type_ward,D_QF_Rest_psych_mean_type_ward,D_QF_Rest_electronic_mean_type_ward,D_QF_Rest_supervision_mean_type_ward,D_QF_Rest_seclusion_mean_type_ward,D_QF_Rest_other_Rest_mean_type_ward,aantal_patienten_per_ward_type,aantal_patienten_in_team,aantal_patienten_in_team_met_behandeling,QF_Ward_ErrorsDiscussed_mean_type_ward,QF_Ward_PU_Discussed_mean_type_ward,missing_per_rij,MR_Missing,ACP_ISNUL,Errors_Discussed_Missing,PU_Discussed_Missing,MAX_MISSING_ALLOWED,teveel_missing,CIW,PrimaryLast,Organisatie,Locatie,Teamnaam
528_2156_35214,11/12/2019,889534,528,2156,35214,InstitutionType_NursingHome,yes,verzorgingsafdeling,VZ,90.8,100,90,40,40,20, ,100,20,30,50,90,20,0,100,20,60,60,60,20,10,10,0,0,0,0,0,0,0,1,0,81.3569321533923,98.8397389412618,17.4764321972444,37.5634517766498,4.20594633792603,33.0508474576271,70.6824925816024,38.4660766961652,34.1592920353982,31.5044247787611,53.9233038348082,17.5221238938053,1.48104265402844,71.5645449137418,39.5870206489676,23.598820058997,38.8790560471976,56.401179941003,5.07374631268437,8.7905604719764,3.77581120943953,0,1.29793510324484,.117994100294985,4.71976401179941,0,.0589970501474926,.530973451327434,1695,10,0,100,75.4385964912281,1,1,0,0,0,1,Alles ok,889534215635214,Primary Case,Vivantes,Moutheuvel,Zorgteam 3
528_2156_35215,11/12/2019,889534,528,2156,35215,InstitutionType_NursingHome,yes,somatische verblijfsafdeling,Som,85.9333333333333,100,100,6.66666666666667,0,20,0,28.5714285714286,13.3333333333333,0,0,13.3333333333333,6.66666666666667,0,73.3333333333333,53.3333333333333,33.3333333333333,33.3333333333333,60,0,40,40,0,6.66666666666667,0,0,0,0,6.66666666666667,1,0,93.8632619439868,99.2540587977183,53.0934620447565,62.7029398859149,11.5840280824923,31.6153362664991,65.351059410054,33.1960461285008,33.2784184514003,29.159802306425,41.6392092257001,12.2322899505766,4.95662949194548,69.904919388177,30.0658978583196,20.0988467874794,42.5864909390445,56.9604612850082,6.79571663920922,16.9686985172982,14.332784184514,.0411861614497529,1.77100494233937,.123558484349259,3.21252059308072,.123558484349259,.0823723228995058,1.44151565074135,2428,15,11,94.3548387096774,79.4117647058823,0,0,0,0,0,0,Alles ok,889534215635215,Primary Case,Vivantes,Moutheuvel,Zorgteam 4
528_2157_34211,11/12/2019,889534,528,2157,34211,InstitutionType_NursingHome,yes,verzorgingsafdeling,VZ,88.25,100,100,18.75,56.25,6.25, ,68.75,37.5,18.75,18.75,18.75,18.75,6.25,50,31.25,12.5,12.5,43.75,0,18.75,6.25,0,6.25,0,6.25,0,0,0,1,0,81.3569321533923,98.8397389412618,17.4764321972444,37.5634517766498,4.20594633792603,33.0508474576271,70.6824925816024,38.4660766961652,34.1592920353982,31.5044247787611,53.9233038348082,17.5221238938053,1.48104265402844,71.5645449137418,39.5870206489676,23.598820058997,38.8790560471977,56.401179941003,5.07374631268437,8.7905604719764,3.77581120943953,0,1.29793510324484,.117994100294985,4.71976401179941,0,.0589970501474926,.530973451327434,1695,16,0,100,75.4385964912281,1,1,0,0,0,1,Alles ok,889534215734211,Primary Case,Vivantes,Oud Geleen,Zorgteam 1
528_2157_34212,11/12/2019,889534,528,2157,34212,InstitutionType_NursingHome,yes,verzorgingsafdeling,VZ,87.3125,100,100,0,0,0, ,43.75,37.5,18.75,12.5,18.75,12.5,0,87.5,12.5,6.25,18.75,75,0,0,0,0,0,0,0,0,0,0,1,0,81.3569321533923,98.8397389412618,17.4764321972444,37.5634517766498,4.20594633792603,33.0508474576271,70.6824925816024,38.4660766961652,34.1592920353982,31.5044247787611,53.9233038348082,17.5221238938053,1.48104265402844,71.5645449137418,39.5870206489676,23.598820058997,38.8790560471977,56.401179941003,5.07374631268437,8.7905604719764,3.77581120943953,0,1.29793510324484,.117994100294985,4.71976401179941,0,.0589970501474926,.530973451327434,1695,16,0,100,75.4385964912281,1,1,0,0,0,1,Alles ok,889534215734212,Primary Case,Vivantes,Oud Geleen,Zorgteam 2
528_2157_34213,11/12/2019,889534,528,2157,34213,InstitutionType_NursingHome,yes,verzorgingsafdeling,VZ,86.1666666666667,100,100,0,38.8888888888889,0, ,50,16.6666666666667,33.3333333333333,27.7777777777778,27.7777777777778,0,0,72.2222222222222,16.6666666666667,5.55555555555556,50,66.6666666666667,0,22.2222222222222,22.2222222222222,0,0,0,0,0,0,5.55555555555556,1,0,81.3569321533923,98.8397389412618,17.4764321972444,37.5634517766498,4.20594633792603,33.0508474576271,70.6824925816024,38.4660766961652,34.1592920353982,31.5044247787611,53.9233038348083,17.5221238938053,1.48104265402844,71.5645449137419,39.5870206489676,23.598820058997,38.8790560471977,56.4011799410029,5.07374631268437,8.7905604719764,3.77581120943953,0,1.29793510324484,.117994100294985,4.71976401179941,0,.0589970501474926,.530973451327434,1695,18,0,100,75.4385964912281,1,1,0,0,0,1,Alles ok,889534215734213,Primary Case,Vivantes,Oud Geleen,Zorgteam 3
528_2157_34214,11/12/2019,889534,528,2157,34214,InstitutionType_NursingHome,yes,verzorgingsafdeling,VZ,89.7272727272727,100,100,0,9.09090909090909,0, ,100,27.2727272727273,18.1818181818182,9.09090909090909,72.7272727272727,9.09090909090909,0,90.9090909090909,27.2727272727273,9.09090909090909,54.5454545454545,90.9090909090909,0,63.6363636363636,27.2727272727273,0,18.1818181818182,9.09090909090909,63.6363636363636,0,0,0,1,0,81.3569321533923,98.8397389412618,17.4764321972444,37.5634517766497,4.20594633792603,33.0508474576271,70.6824925816024,38.4660766961652,34.1592920353982,31.5044247787611,53.9233038348082,17.5221238938053,1.48104265402844,71.5645449137418,39.5870206489676,23.598820058997,38.8790560471977,56.401179941003,5.07374631268437,8.7905604719764,3.77581120943953,0,1.29793510324484,.117994100294985,4.71976401179941,0,.0589970501474926,.530973451327434,1695,11,0,100,75.4385964912281,1,1,0,0,0,1,Alles ok,889534215734214,Primary Case,Vivantes,Oud Geleen,Zorgteam 4
688_2045_021,11/12/2019,889652,688,2045,021,InstitutionType_NursingHome,yes,psychogeriatrische afdeling,PG,82,96.2962962962963,100,11.5384615384615,61.5384615384615,0,0,26.9230769230769,7.40740740740741,18.5185185185185,11.1111111111111,0,0,3.7037037037037,92.5925925925926,3.7037037037037,0,88.8888888888889,85.1851851851852,0,77.7777777777778,22.2222222222222,0,51.8518518518518,0,33.3333333333333,0,0,3.7037037037037,1,1,98.3599088838268,99.2820750347383,74.0620657711904,76.2621584066698,13.8953219082909,32.3550812515159,73.8633714152484,43.257403189066,43.4168564920274,37.9726651480638,34.7380410022779,13.2574031890661,2.30435774583618,81.9559228650138,38.5421412300683,29.4533029612756,52.6879271070615,66.2186788154898,3.55353075170843,41.867881548975,15.5353075170843,.273348519362187,14.4874715261959,.683371298405467,20.9567198177677,.797266514806378,1.07061503416857,6.5375854214123,4390,27,26,95.067264573991,87.9581151832461,0,0,0,0,0,0,Alles ok,8896522045021,Primary Case,Meandergroep Zuid-Limburg,Verpleeghuis Lückerheide,Roos
688_2045_022,11/12/2019,889652,688,2045,022,InstitutionType_NursingHome,yes,psychogeriatrische afdeling,PG,70.1851851851852,100,100,0,0,0,0,48.1481481481481,14.8148148148148,29.6296296296296,0,18.5185185185185,0,0,55.5555555555556,3.7037037037037,3.7037037037037,44.4444444444444,55.5555555555556,0,48.1481481481481,0,0,40.7407407407407,0,14.8148148148148,0,0,0,1,1,98.3599088838268,99.2820750347383,74.0620657711904,76.2621584066698,13.8953219082909,32.3550812515159,73.8633714152484,43.257403189066,43.4168564920274,37.9726651480638,34.7380410022779,13.2574031890661,2.30435774583618,81.9559228650138,38.5421412300683,29.4533029612756,52.6879271070615,66.2186788154898,3.55353075170843,41.867881548975,15.5353075170843,.273348519362187,14.4874715261959,.683371298405467,20.9567198177677,.797266514806378,1.07061503416857,6.5375854214123,4390,27,27,95.067264573991,87.9581151832461,0,0,0,0,0,0,Alles ok,8896522045022,Primary Case,Meandergroep Zuid-Limburg,Verpleeghuis Lückerheide,Iris
688_2045_023,11/12/2019,889652,688,2045,023,InstitutionType_NursingHome,yes,psychogeriatrische afdeling,PG,61.3571428571429,100,100,100,100,0,0,100,100,96.4285714285714,7.14285714285714,0,0,0,96.4285714285714,96.4285714285714,0,0,10.7142857142857,3.57142857142857,32.1428571428571,0,0,28.5714285714286,0,7.14285714285714,0,0,3.57142857142857,1,1,98.3599088838268,99.2820750347383,74.0620657711904,76.2621584066698,13.8953219082909,32.3550812515159,73.8633714152484,43.257403189066,43.4168564920274,37.9726651480638,34.7380410022779,13.2574031890661,2.30435774583618,81.9559228650138,38.5421412300683,29.4533029612756,52.6879271070615,66.2186788154898,3.55353075170843,41.867881548975,15.5353075170843,.273348519362187,14.4874715261959,.683371298405467,20.9567198177677,.797266514806378,1.07061503416857,6.5375854214123,4390,28,28,95.067264573991,87.9581151832461,0,0,0,0,0,0,Alles ok,8896522045023,Primary Case,Meandergroep Zuid-Limburg,Verpleeghuis Lückerheide,Tulp
688_2045_024,11/12/2019,889652,688,2045,024,InstitutionType_NursingHome,yes,psychogeriatrische afdeling,PG,67.3030303030303,100,93.9393939393939,100,100,0,3.03030303030303,100,100,100,100,93.9393939393939,0,0,100,100,100,100,78.7878787878788,0,81.8181818181818,12.1212121212121,0,72.7272727272727,3.03030303030303,30.3030303030303,0,0,15.1515151515152,1,1,98.3599088838268,99.2820750347383,74.0620657711904,76.2621584066697,13.8953219082909,32.3550812515159,73.8633714152484,43.257403189066,43.4168564920274,37.9726651480638,34.7380410022779,13.2574031890661,2.30435774583618,81.9559228650138,38.5421412300683,29.4533029612756,52.6879271070615,66.2186788154898,3.55353075170843,41.867881548975,15.5353075170843,.273348519362187,14.4874715261959,.683371298405467,20.9567198177677,.797266514806378,1.07061503416857,6.5375854214123,4390,33,33,95.067264573991,87.9581151832461,0,0,0,0,0,0,Alles ok,8896522045024,Primary Case,Meandergroep Zuid-Limburg,Verpleeghuis Lückerheide,Lelie
688_2045_025,11/12/2019,889652,688,2045,025,InstitutionType_NursingHome,yes,psychogeriatrische afdeling,PG,74.6428571428571,100,100,35.7142857142857,35.7142857142857,0,0,28.5714285714286,25,10.7142857142857,10.7142857142857,3.57142857142857,0,0,100,10.7142857142857,46.4285714285714,78.5714285714286,100,0,42.8571428571429,3.57142857142857,0,42.8571428571429,0,10.7142857142857,0,0,0,1,1,98.3599088838268,99.2820750347383,74.0620657711904,76.2621584066698,13.8953219082909,32.3550812515159,73.8633714152484,43.257403189066,43.4168564920274,37.9726651480638,34.7380410022779,13.2574031890661,2.30435774583618,81.9559228650138,38.5421412300683,29.4533029612756,52.6879271070615,66.2186788154898,3.55353075170843,41.867881548975,15.5353075170843,.273348519362187,14.4874715261959,.683371298405467,20.9567198177677,.797266514806378,1.07061503416857,6.5375854214123,4390,28,28,95.067264573991,87.9581151832461,0,0,0,0,0,0,Alles ok,8896522045025,Primary Case,Meandergroep Zuid-Limburg,Verpleeghuis Lückerheide,Narcis
688_2045_026,11/12/2019,889652,688,2045,026,InstitutionType_NursingHome,yes,psychogeriatrische afdeling,PG,73.2352941176471,100,100,97.0588235294118,100,0,93.5483870967742,100,100,100,97.0588235294118,100,0,0,100,97.0588235294118,97.0588235294118,100,94.1176470588235,0,73.5294117647059,8.82352941176471,2.94117647058824,55.8823529411765,8.82352941176471,20.5882352941176,0,2.94117647058824,2.94117647058824,1,1,98.3599088838268,99.2820750347383,74.0620657711904,76.2621584066697,13.8953219082909,32.3550812515159,73.8633714152484,43.257403189066,43.4168564920274,37.9726651480638,34.7380410022779,13.2574031890661,2.30435774583618,81.9559228650138,38.5421412300683,29.4533029612756,52.6879271070615,66.2186788154898,3.55353075170843,41.867881548975,15.5353075170843,.273348519362187,14.4874715261959,.683371298405467,20.9567198177677,.797266514806378,1.07061503416857,6.5375854214123,4390,34,34,95.067264573991,87.9581151832461,0,0,0,0,0,0,Alles ok,8896522045026,Primary Case,Meandergroep Zuid-Limburg,Verpleeghuis Lückerheide,Anjer
688_2045_027,11/12/2019,889652,688,2045,027,InstitutionType_NursingHome,yes,kleinschalig wonen - psychogeriatrie,PG/kl,77.4848484848485,100,100,21.2121212121212,21.2121212121212,0,0,21.2121212121212,21.2121212121212,21.2121212121212,0,0,0,3.03030303030303,96.6666666666667,21.2121212121212,0,9.09090909090909,57.5757575757576,0,51.5151515151515,3.03030303030303,0,36.3636363636364,0,21.2121212121212,0,0,12.1212121212121,1,1,97.6763485477178,99.4052676295667,51.9116397621071,70.0934579439252,15.802888700085,44.018691588785,76.0302775441548,57.5103734439834,48.0497925311203,45.3112033195021,40.6639004149378,7.05394190871369,4.02010050251256,83.1799163179916,33.3609958506224,28.3817427385892,53.3609958506224,67.9668049792531,6.14107883817427,45.0622406639004,15.7676348547718,.829875518672199,9.46058091286308,.995850622406639,30.2074688796681,.24896265560166,.66390041493776,4.48132780082988,1205,33,33,91.304347826087,59.0163934426229,0,0,0,0,0,0,Alles ok,8896522045027,Primary Case,Meandergroep Zuid-Limburg,Verpleeghuis Lückerheide,Woonvormen
688_2047_003,11/12/2019,889652,688,2047,003,InstitutionType_NursingHome,yes,somatische verblijfsafdeling,Som,71.4,100,100,0,0,40,0,60,60,60,40,0,0,20,80,0,40,20,80,20,0,0,0,0,0,0,0,0,0,1,1,93.8632619439868,99.2540587977183,53.0934620447565,62.7029398859149,11.5840280824923,31.6153362664991,65.351059410054,33.1960461285008,33.2784184514003,29.159802306425,41.6392092257002,12.2322899505766,4.95662949194548,69.9049193881769,30.0658978583196,20.0988467874794,42.5864909390445,56.9604612850082,6.79571663920923,16.9686985172982,14.332784184514,.0411861614497529,1.77100494233937,.123558484349259,3.21252059308072,.123558484349259,.0823723228995058,1.44151565074135,2428,5,3,94.3548387096774,79.4117647058823,0,0,0,0,0,0,Alles ok,8896522047003,Primary Case,Meandergroep Zuid-Limburg,Zorg- en Revalidatiecentrum Hambos,Afdeling 3
688_2047_004,11/12/2019,889652,688,2047,004,InstitutionType_NursingHome,yes,somatische verblijfsafdeling,Som,78.5,100,100,73.3333333333333,70,0,0,7.14285714285714,0,3.33333333333333,3.33333333333333,0,3.33333333333333,10,86.6666666666667,6.66666666666667,6.66666666666667,53.3333333333333,83.3333333333333,3.33333333333333,3.33333333333333,0,0,0,0,0,0,0,3.33333333333333,1,1,93.8632619439868,99.2540587977183,53.0934620447564,62.7029398859149,11.5840280824923,31.6153362664991,65.351059410054,33.1960461285008,33.2784184514003,29.159802306425,41.6392092257002,12.2322899505766,4.95662949194548,69.904919388177,30.0658978583196,20.0988467874794,42.5864909390445,56.9604612850082,6.79571663920923,16.9686985172982,14.332784184514,.0411861614497529,1.77100494233937,.123558484349259,3.21252059308072,.123558484349259,.0823723228995058,1.44151565074135,2428,30,30,94.3548387096774,79.4117647058823,0,0,0,0,0,0,Alles ok,8896522047004,Primary Case,Meandergroep Zuid-Limburg,Zorg- en Revalidatiecentrum Hambos,Afdeling 4
688_2047_005,11/12/2019,889652,688,2047,005,InstitutionType_NursingHome,yes,somatische verblijfsafdeling,Som,76.1363636363636,100,100,0,72.7272727272727,0,0,13.6363636363636,0,4.54545454545455,0,0,9.09090909090909,22.7272727272727,50,4.54545454545455,4.54545454545455,18.1818181818182,45.4545454545455,13.6363636363636,9.09090909090909,4.54545454545455,0,0,4.54545454545455,0,0,0,0,1,1,93.8632619439868,99.2540587977183,53.0934620447564,62.7029398859149,11.5840280824923,31.615336266499,65.351059410054,33.1960461285008,33.2784184514003,29.159802306425,41.6392092257001,12.2322899505766,4.95662949194548,69.904919388177,30.0658978583196,20.0988467874794,42.5864909390445,56.9604612850082,6.79571663920923,16.9686985172982,14.332784184514,.0411861614497529,1.77100494233937,.123558484349259,3.21252059308072,.123558484349259,.0823723228995058,1.44151565074135,2428,22,22,94.3548387096774,79.4117647058823,0,0,0,0,0,0,Alles ok,8896522047005,Primary Case,Meandergroep Zuid-Limburg,Zorg- en Revalidatiecentrum Hambos,Afdeling 5
688_2047_006,11/12/2019,889652,688,2047,006,InstitutionType_NursingHome,yes,somatische verblijfsafdeling,Som,34,100,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,100,100,100,0,0,100,100,0,0,0,1,1,93.8632619439868,99.2540587977183,53.0934620447565,62.7029398859149,11.5840280824923,31.6153362664991,65.351059410054,33.1960461285008,33.2784184514003,29.159802306425,41.6392092257002,12.2322899505766,4.95662949194548,69.9049193881769,30.0658978583196,20.0988467874794,42.5864909390445,56.9604612850082,6.79571663920923,16.9686985172982,14.332784184514,.0411861614497529,1.77100494233937,.123558484349259,3.21252059308072,.123558484349259,.0823723228995058,1.44151565074135,2428,1,1,94.3548387096774,79.4117647058823,0,0,0,0,0,0,Alles ok,8896522047006,Primary Case,Meandergroep Zuid-Limburg,Zorg- en Revalidatiecentrum Hambos,Afdeling 6
688_2048_013,11/12/2019,889652,688,2048,013,InstitutionType_NursingHome,yes,kleinschalig wonen - somatiek,Som/kl,79.7142857142857,100,100,0,0,0,0,100,85.7142857142857,28.5714285714286,100,71.4285714285714,0,0,100,28.5714285714286,0,100,100,0,14.2857142857143,14.2857142857143,0,0,0,0,0,0,0,1,1,100,98.8636363636364,31.8181818181818,43.1818181818182,5.68181818181818,12.987012987013,87.5,54.5454545454545,35.2272727272727,64.7727272727273,44.3181818181818,4.54545454545455,8.04597701149425,85.2272727272727,42.0454545454545,10.2272727272727,69.3181818181818,75,2.27272727272727,17.0454545454545,6.81818181818182,0,1.13636363636364,0,9.09090909090909,0,0,1.13636363636364,88,7,7,100,55.5555555555556,0,0,0,0,0,0,Alles ok,8896522048013,Primary Case,Meandergroep Zuid-Limburg,Verpleeghuis De Dormig,Brandpoort
688_2048_014,11/12/2019,889652,688,2048,014,InstitutionType_NursingHome,yes,kleinschalig wonen - psychogeriatrie,PG/kl,85.8,100,100,30,30,0,0,100,100,20,10,40,0,0,100,20,30,40,90,10,90,10,0,80,0,20,0,0,0,1,1,97.6763485477178,99.4052676295667,51.9116397621071,70.0934579439252,15.802888700085,44.0186915887851,76.0302775441548,57.5103734439834,48.0497925311203,45.3112033195021,40.6639004149378,7.05394190871369,4.02010050251256,83.1799163179916,33.3609958506224,28.3817427385892,53.3609958506224,67.9668049792531,6.14107883817427,45.0622406639004,15.7676348547718,.829875518672199,9.46058091286307,.995850622406639,30.207468879668,.24896265560166,.663900414937759,4.48132780082988,1205,10,10,91.304347826087,59.0163934426229,0,0,0,0,0,0,Alles ok,8896522048014,Primary Case,Meandergroep Zuid-Limburg,Verpleeghuis De Dormig,Hagerhof
688_2048_015,11/12/2019,889652,688,2048,015,InstitutionType_NursingHome,yes,kleinschalig wonen - psychogeriatrie,PG/kl,85.2,100,100,80,90,0,0,100,100,10,30,70,0,20,100,10,30,40,90,10,70,40,10,50,10,40,0,0,10,1,1,97.6763485477178,99.4052676295667,51.9116397621071,70.0934579439252,15.802888700085,44.0186915887851,76.0302775441548,57.5103734439834,48.0497925311203,45.3112033195021,40.6639004149378,7.05394190871369,4.02010050251256,83.1799163179916,33.3609958506224,28.3817427385892,53.3609958506224,67.9668049792531,6.14107883817427,45.0622406639004,15.7676348547718,.829875518672199,9.46058091286307,.995850622406639,30.207468879668,.24896265560166,.663900414937759,4.48132780082988,1205,10,10,91.304347826087,59.0163934426229,0,0,0,0,0,0,Alles ok,8896522048015,Primary Case,Meandergroep Zuid-Limburg,Verpleeghuis De Dormig,Heihof
688_2048_016,11/12/2019,889652,688,2048,016,InstitutionType_NursingHome,yes,kleinschalig wonen - psychogeriatrie,PG/kl,87.5,100,100,0,20,0,10,100,100,40,20,0,0,0,100,0,0,20,80,40,50,10,0,50,0,20,0,0,0,1,1,97.6763485477178,99.4052676295667,51.9116397621071,70.0934579439252,15.802888700085,44.0186915887851,76.0302775441548,57.5103734439834,48.0497925311203,45.3112033195021,40.6639004149378,7.05394190871369,4.02010050251256,83.1799163179916,33.3609958506224,28.3817427385892,53.3609958506224,67.9668049792531,6.14107883817427,45.0622406639004,15.7676348547718,.829875518672199,9.46058091286307,.995850622406639,30.207468879668,.24896265560166,.663900414937759,4.48132780082988,1205,10,10,91.304347826087,59.0163934426229,0,0,0,0,0,0,Alles ok,8896522048016,Primary Case,Meandergroep Zuid-Limburg,Verpleeghuis De Dormig,Heugderhof
688_2048_017,11/12/2019,889652,688,2048,017,InstitutionType_NursingHome,yes,kleinschalig wonen - psychogeriatrie,PG/kl,82.4,100,100,0,10,0,0,100,100,20,10,0,0,0,100,30,10,50,90,10,60,30,0,30,0,30,0,0,0,1,1,97.6763485477178,99.4052676295667,51.9116397621071,70.0934579439252,15.802888700085,44.0186915887851,76.0302775441548,57.5103734439834,48.0497925311203,45.3112033195021,40.6639004149378,7.05394190871369,4.02010050251256,83.1799163179916,33.3609958506224,28.3817427385892,53.3609958506224,67.9668049792531,6.14107883817427,45.0622406639004,15.7676348547718,.829875518672199,9.46058091286307,.995850622406639,30.207468879668,.24896265560166,.663900414937759,4.48132780082988,1205,10,10,91.304347826087,59.0163934426229,0,0,0,0,0,0,Alles ok,8896522048017,Primary Case,Meandergroep Zuid-Limburg,Verpleeghuis De Dormig,Kakertshof
688_2048_018,11/12/2019,889652,688,2048,018,InstitutionType_NursingHome,yes,kleinschalig wonen - psychogeriatrie,PG/kl,84.4,100,100,0,0,0,100,100,50,90,20,0,0,0,100,10,0,20,60,40,50,20,0,10,0,20,0,0,0,1,1,97.6763485477178,99.4052676295667,51.9116397621071,70.0934579439252,15.802888700085,44.0186915887851,76.0302775441548,57.5103734439834,48.0497925311203,45.3112033195021,40.6639004149378,7.05394190871369,4.02010050251256,83.1799163179916,33.3609958506224,28.3817427385892,53.3609958506224,67.9668049792531,6.14107883817427,45.0622406639004,15.7676348547718,.829875518672199,9.46058091286307,.995850622406639,30.207468879668,.24896265560166,.663900414937759,4.48132780082988,1205,10,10,91.304347826087,59.0163934426229,0,0,0,0,0,0,Alles ok,8896522048018,Primary Case,Meandergroep Zuid-Limburg,Verpleeghuis De Dormig,Leenhof
688_2048_019,11/12/2019,889652,688,2048,019,InstitutionType_NursingHome,yes,kleinschalig wonen - somatiek,Som/kl,74.4444444444444,100,100,0,0,0,0,100,100,66.6666666666667,100,11.1111111111111,0,33.3333333333333,100,55.5555555555556,0,77.7777777777778,100,0,11.1111111111111,0,0,11.1111111111111,0,0,0,0,0,1,1,100,98.8636363636364,31.8181818181818,43.1818181818182,5.68181818181818,12.987012987013,87.5,54.5454545454545,35.2272727272727,64.7727272727273,44.3181818181818,4.54545454545455,8.04597701149425,85.2272727272727,42.0454545454545,10.2272727272727,69.3181818181818,75,2.27272727272727,17.0454545454545,6.81818181818182,0,1.13636363636364,0,9.09090909090909,0,0,1.13636363636364,88,9,9,100,55.5555555555556,0,0,0,0,0,0,Alles ok,8896522048019,Primary Case,Meandergroep Zuid-Limburg,Verpleeghuis De Dormig,Nieuwhof
688_2048_020,11/12/2019,889652,688,2048,020,InstitutionType_NursingHome,yes,kleinschalig wonen - somatiek,Som/kl,79,100,100,0,0,0,0,100,90.9090909090909,18.1818181818182,100,90.9090909090909,0,18.1818181818182,100,63.6363636363636,0,81.8181818181818,100,0,0,0,0,0,0,0,0,0,0,1,1,100,98.8636363636363,31.8181818181818,43.1818181818182,5.68181818181818,12.987012987013,87.5,54.5454545454545,35.2272727272727,64.7727272727273,44.3181818181818,4.54545454545455,8.04597701149425,85.2272727272727,42.0454545454546,10.2272727272727,69.3181818181818,75,2.27272727272727,17.0454545454545,6.81818181818182,0,1.13636363636364,0,9.09090909090909,0,0,1.13636363636364,88,11,11,100,55.5555555555556,0,0,0,0,0,0,Alles ok,8896522048020,Primary Case,Meandergroep Zuid-Limburg,Verpleeghuis De Dormig,Overste hof
688_2049_007,11/12/2019,889652,688,2049,007,InstitutionType_NursingHome,yes,kleinschalig wonen - psychogeriatrie,PG/kl,83.7142857142857,100,100,0,28.5714285714286,0,0,100,85.7142857142857,14.2857142857143,28.5714285714286,0,0,0,85.7142857142857,0,0,57.1428571428571,85.7142857142857,0,0,0,0,0,0,0,0,0,0,1,1,97.6763485477178,99.4052676295667,51.9116397621071,70.0934579439252,15.802888700085,44.0186915887851,76.0302775441548,57.5103734439834,48.0497925311203,45.3112033195021,40.6639004149378,7.05394190871369,4.02010050251256,83.1799163179916,33.3609958506224,28.3817427385892,53.3609958506224,67.9668049792531,6.14107883817427,45.0622406639004,15.7676348547718,.829875518672199,9.46058091286307,.995850622406639,30.207468879668,.24896265560166,.663900414937759,4.48132780082988,1205,7,7,91.304347826087,59.0163934426229,0,0,0,0,0,0,Alles ok,8896522049007,Primary Case,Meandergroep Zuid-Limburg,Heiveld,Irenestraat 7
